,INJURY_BAD,HELMET_USED,age_bins,SAFE_PEDAL_ACTION,PROTECTIVE_CLOTHING,SAFE_LOCATION,WEATHER_CAT,road_surf_bins,DAYTIME,SPEED_RATING,UNSAFE_ACTION,DRIVER_BLIND,cause_bins,driver_maneuver_bins,physical_bins,hour_bins,SEX
1416,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Other,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Early Morning,M
1417,0.0,1.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
1418,0.0,0.0,Adolescent,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1419,1.0,0.0,Middle-aged,Unknown,1.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Night,M
1420,0.0,0.0,Adult,Unsafe,0.0,1.0,Adverse Weather,Wet,1,Below Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1421,0.0,0.0,Adolescent,Neutral,0.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
1422,0.0,0.0,Adolescent,Safe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,M
1423,0.0,0.0,Adolescent,Neutral,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,F
1424,0.0,0.0,Elderly,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Morning,M
1425,0.0,1.0,Adult,Safe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,DRIVER ERROR,Unknown,Skill,Turning Maneuver,Normal,Night,M
1426,0.0,0.0,Adult,Safe,0.0,1.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
1427,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Other,Morning,F
1428,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,X
1429,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
1430,0.0,0.0,Middle-aged,Unsafe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,M
1431,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
1432,0.0,0.0,Adolescent,Unknown,0.0,0.0,Adverse Weather,Wet,0,Average Speed,DRIVER ERROR,Unknown,Unknown,Unknown,Impaired,Afternoon,M
1433,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
1434,1.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Night,M
1435,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Normal,Afternoon,M
1436,0.0,1.0,Unknown,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Morning,M
1437,0.0,1.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Straight Ahead,Normal,Afternoon,M
1438,0.0,1.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
1439,0.0,0.0,Adolescent,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,M
1440,1.0,0.0,Adult,Unknown,0.0,0.0,Unknown,Unknown,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
1441,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Traffic Maneuver,Normal,Morning,M
1442,0.0,1.0,Elderly,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
1443,1.0,0.0,Elderly,Unknown,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
1444,0.0,0.0,Adult,Neutral,0.0,1.0,Adverse Weather,Wet,1,Below Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Other,Afternoon,M
1445,0.0,0.0,Unknown,Unsafe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
1446,0.0,1.0,Adult,Neutral,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
1447,0.0,0.0,Middle-aged,Safe,0.0,0.0,Adverse Weather,Wet,1,Below Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Morning,M
1448,0.0,0.0,Adult,Unsafe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,RECKLESS,Unknown,Unknown,Straight Ahead,Other,Afternoon,F
1449,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Reckless,Turning Maneuver,Normal,Morning,M
1450,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Other,Afternoon,F
1451,1.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Reckless,Straight Ahead,Shaken,Morning,M
1452,0.0,0.0,Elderly,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Unknown,Unknown,Other,Morning,M
1453,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,F
1454,1.0,1.0,Elderly,Unsafe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1455,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Morning,M
1456,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1457,0.0,1.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,M
1458,1.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Wet,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Afternoon,M
1459,0.0,0.0,Elderly,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Unknown,Unknown,Other,Afternoon,F
1460,0.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1461,0.0,1.0,Middle-aged,Safe,1.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Other,Morning,F
1462,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
1463,0.0,0.0,Unknown,Unknown,0.0,Unknown,Clear Weather,Unknown,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,X
1464,0.0,0.0,Middle-aged,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Night,M
1465,1.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Early Morning,M
1466,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Snow,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
1467,0.0,1.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Other,Afternoon,M
1468,0.0,1.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,DRIVER ERROR,0.0,Unknown,Unknown,Normal,Morning,M
1469,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Other,Morning,M
1470,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,M
1471,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Morning,M
1472,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Afternoon,M
1473,0.0,0.0,Adult,Safe,1.0,1.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Skill,Unknown,Normal,Afternoon,M
1474,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
1475,1.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
1476,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Reckless,Unknown,Normal,Night,M
1477,0.0,0.0,Adolescent,Neutral,1.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,F
1478,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,M
1479,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Wet,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
1480,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,M
1481,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Above Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Early Morning,F
1482,0.0,0.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
1483,0.0,0.0,Elderly,Unsafe,0.0,0.0,Clear Weather,Snow,1,Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Morning,M
1484,0.0,1.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Normal,Morning,M
1485,0.0,1.0,Elderly,Neutral,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,M
1486,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1487,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,0.0,Unknown,Unknown,Normal,Afternoon,M
1488,1.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Skill,Straight Ahead,Impaired,Afternoon,M
1489,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Morning,M
1490,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
1491,0.0,0.0,Adult,Unsafe,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Afternoon,M
1492,0.0,0.0,Adult,Safe,0.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Shaken,Morning,M
1493,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
1494,0.0,0.0,Elderly,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,M
1495,1.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,DRIVER ERROR,Unknown,Obstruction,Unknown,Shaken,Morning,M
1496,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
1497,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Night,M
1498,0.0,0.0,Middle-aged,Neutral,0.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
1499,0.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,M
1500,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Morning,M
1501,0.0,0.0,Adolescent,Unsafe,0.0,1.0,Clear Weather,Dry,0,Below Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
1502,0.0,0.0,Adult,Unsafe,1.0,0.0,Clear Weather,Dry,0,Above Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,F
1503,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1504,0.0,0.0,Adult,Unsafe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,M
1505,1.0,0.0,Adolescent,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,,Unknown,Skill,Turning Maneuver,Shaken,Afternoon,F
1506,0.0,0.0,Unknown,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Morning,F
1507,0.0,0.0,Middle-aged,Safe,1.0,1.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
1508,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,M
1509,0.0,1.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
1510,0.0,1.0,Adult,Unsafe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
1511,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,1.0,Unknown,Unknown,Normal,Afternoon,M
1512,0.0,0.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
1513,0.0,0.0,Adult,Neutral,0.0,0.0,Adverse Weather,Wet,1,Below Average Speed,Unknown,Unknown,Reckless,Straight Ahead,Normal,Afternoon,M
1514,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Early Morning,M
1515,0.0,1.0,Unknown,Safe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
1516,0.0,0.0,Unknown,Unsafe,0.0,0.0,Adverse Weather,Wet,0,Below Average Speed,RECKLESS,Unknown,Unknown,Straight Ahead,Other,Night,F
1517,0.0,1.0,Adolescent,Safe,0.0,Unknown,Adverse Weather,Wet,0,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Night,M
1518,1.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Wet,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Night,F
1519,0.0,0.0,Adolescent,Neutral,1.0,1.0,Clear Weather,Snow,0,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Afternoon,M
1520,0.0,0.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Reckless,Turning Maneuver,Other,Morning,M
1521,0.0,1.0,Adult,Safe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Morning,F
1522,0.0,0.0,Adolescent,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Morning,M
1523,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Traffic Maneuver,Normal,Afternoon,M
1524,1.0,1.0,Middle-aged,Neutral,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Visibility,Unknown,Normal,Morning,F
1525,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Night,M
1526,0.0,0.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,F
1527,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Other,Afternoon,M
1528,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,F
1529,1.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Other,Night,M
1530,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
1531,0.0,0.0,Adult,Safe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
1532,0.0,1.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
1533,0.0,1.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,F
1534,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
1535,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Afternoon,M
1536,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Early Morning,F
1537,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Wet,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
1538,0.0,0.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
1539,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
1540,0.0,0.0,Unknown,Neutral,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,DRIVER ERROR,Unknown,Reckless,Unknown,Other,Early Morning,M
1541,0.0,0.0,Elderly,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
1542,0.0,0.0,Middle-aged,Safe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1543,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Night,M
1544,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Reckless,Unknown,Normal,Morning,M
1545,0.0,0.0,Middle-aged,Unknown,0.0,0.0,Adverse Weather,Wet,0,Below Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Night,M
1546,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
1547,0.0,0.0,Unknown,Unsafe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Afternoon,M
1548,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Afternoon,
1549,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
1550,0.0,1.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,M
1551,0.0,1.0,Adult,Safe,1.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Traffic Maneuver,Normal,Afternoon,F
1552,1.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Afternoon,M
1553,0.0,1.0,Middle-aged,Neutral,1.0,0.0,Clear Weather,Wet,1,Average Speed,Unknown,Unknown,Reckless,Unknown,Normal,Morning,M
1554,0.0,1.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,F
1555,0.0,0.0,Adolescent,Safe,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Other,Night,M
1556,0.0,0.0,Middle-aged,Safe,0.0,0.0,Unknown,Unknown,0,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Early Morning,F
1557,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,0,Above Average Speed,Unknown,0.0,Reckless,Unknown,Impaired,Early Morning,M
1558,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
1559,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,,Skill,Turning Maneuver,Normal,Morning,M
1560,0.0,1.0,Middle-aged,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,Unknown,Visibility,Turning Maneuver,Normal,Early Morning,M
1561,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
1562,0.0,1.0,Unknown,Safe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Visibility,Straight Ahead,Other,Night,M
1563,0.0,0.0,Middle-aged,Unknown,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
1564,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Snow,1,Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Morning,M
1565,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
1566,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
1567,0.0,0.0,Unknown,Neutral,1.0,1.0,Clear Weather,Snow,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
1568,1.0,0.0,Adolescent,Safe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,DRIVER ERROR,Unknown,Unknown,Straight Ahead,Other,Afternoon,F
1569,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,F
1570,0.0,0.0,Middle-aged,Neutral,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Other,Early Morning,M
1571,0.0,1.0,Adolescent,Safe,1.0,0.0,Clear Weather,Wet,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Morning,M
1572,0.0,1.0,Elderly,Neutral,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1573,0.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Snow,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Afternoon,M
1574,0.0,0.0,Unknown,Neutral,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Night,M
1575,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
1576,0.0,0.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Straight Ahead,Normal,Morning,M
1577,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
1578,0.0,0.0,Unknown,Neutral,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Visibility,Straight Ahead,Other,Afternoon,M
1579,0.0,0.0,Unknown,Safe,0.0,0.0,Unknown,Unknown,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,
1580,0.0,1.0,Adult,Unknown,1.0,1.0,Clear Weather,Unknown,0,Average Speed,Unknown,Unknown,Skill,Unknown,Normal,Early Morning,M
1581,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,1.0,Skill,Straight Ahead,Normal,Morning,M
1582,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Other,Afternoon,M
1583,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Turning Maneuver,Shaken,Afternoon,M
1584,0.0,0.0,Unknown,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Unknown,Unknown,Other,Afternoon,M
1585,0.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
1586,1.0,0.0,Elderly,Unsafe,0.0,0.0,Adverse Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,M
